Time,PFHxS_T,PFOA_T,PFOS_T,Precip,PFHxS_G,PFOA_G,PFOS_G
11366.5,0.7999678571428571,0.025414285714285702,1.917142857142857,0.00023585714285714288,0.7999678571428571,0.025414285714285702,1.917142857142857
11396.0,0.8014322580645161,0.025785161290322572,1.9501612903225807,0.0011307096774193484,0.8014322580645161,0.025785161290322572,1.9501612903225807
11426.5,0.8024133333333333,0.026009999999999985,1.9704333333333333,0.0008297333333333334,0.8024133333333333,0.026009999999999985,1.9704333333333333
11457.0,0.8033387096774194,0.02619225806451612,1.9868709677419356,0.002621935483870958,0.8033387096774194,0.02619225806451612,1.9868709677419356
11487.5,0.8042,0.02637666666666665,2.0034666666666667,0.002419266666666667,0.8042,0.02637666666666665,2.0034666666666667
11518.0,0.8050612903225807,0.026562258064516123,2.0201290322580645,0.002728451612903213,0.8050612903225807,0.026562258064516123,2.0201290322580645
11549.0,0.805941935483871,0.02675032258064514,2.037161290322581,0.0010078064516128968,0.805941935483871,0.02675032258064514,2.037161290322581
11579.5,0.8068233333333333,0.026936666666666654,2.0539666666666667,0.0010583333333333267,0.8068233333333333,0.026936666666666654,2.0539666666666667
11610.0,0.8077161290322581,0.027123870967741916,2.0708387096774192,1.638709677419355e-05,0.8077161290322581,0.027123870967741916,2.0708387096774192
11640.5,0.8086033333333333,0.02730933333333332,2.0877,0.0003132666666666633,0.8086033333333333,0.02730933333333332,2.0877
11671.0,0.8094935483870968,0.027492580645161278,2.1043225806451615,0.0007189032258064517,0.8094935483870968,0.027492580645161278,2.1043225806451615
11702.0,0.8103677419354839,0.027674193548387082,2.120774193548387,0.00019664516129032258,0.8103677419354839,0.027674193548387082,2.120774193548387
11731.5,0.8112428571428572,0.027844285714285693,2.136285714285714,0.00010885714285714285,0.8112428571428572,0.027844285714285693,2.136285714285714
11761.0,0.8122935483870968,0.028037741935483865,2.153935483870968,0.0002376129032258032,0.8122935483870968,0.028037741935483865,2.153935483870968
11791.5,0.8132699999999999,0.028236666666666653,2.1721,1.6933333333333333e-05,0.8132699999999999,0.028236666666666653,2.1721
